"Name";"DisplayName";"Description";"Group";"Enabled";"Profile";"Platform";"Direction";"Action";"EdgeTraversalPolicy";"LooseSourceMapping";"LocalOnlyMapping";"Owner";"LocalAddress";"RemoteAddress";"Protocol";"LocalPort";"RemotePort";"IcmpType";"DynamicTarget";"Program";"Package";"Service";"InterfaceAlias";"InterfaceType";"LocalUser";"RemoteUser";"RemoteMachine";"Authentication";"Encryption";"OverrideBlockRules"
"{67610967-2620-4117-BBF6-36BD55C9B351}";"Microsoft Solitaire Collection";"Microsoft Solitaire Collection";"Microsoft Solitaire Collection";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1985198343-3186790915-4047221937-1969271670-3792558349-1325541827-400269725";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{80EE7D1B-210C-4593-B30B-E585C5370EFA}";"Microsoft Sticky Notes";"Microsoft Sticky Notes";"Microsoft Sticky Notes";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{AB813C73-03A5-4C6D-A06B-C4A89663250A}";"OneNote";"OneNote";"OneNote";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3445883232-1224167743-206467785-1580939083-2750001491-3097792036-3019341970";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{32C6946D-69D0-43BE-A99A-28B055854EF8}";"Xbox";"Xbox";"Xbox";"True";"Any";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-4153522205-3718366397-1353898457-1332184198-1210887116-3116787857-2103916698";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F317CFDC-4053-47FB-A1D9-AE79007BC09E}";"@{Microsoft.XboxGamingOverlay_2.34.28001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.XboxGamingOverlay/resources/GameBar}";"@{Microsoft.XboxGamingOverlay_2.34.28001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.XboxGamingOverlay/resources/GameBar}";"@{Microsoft.XboxGamingOverlay_2.34.28001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.XboxGamingOverlay/resources/GameBar}";"True";"Any";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1714399563-1326177402-2048222277-143663168-2151391019-765408921-4098702777";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{CDC63CCC-BAC4-423A-840F-1C3FECE17A3C}";"@{Microsoft.ZuneMusic_10.19071.19011.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_NAME}";"@{Microsoft.ZuneMusic_10.19071.19011.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_DESCRIPTION}";"@{Microsoft.ZuneMusic_10.19071.19011.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/resources/IDS_MANIFEST_MUSIC_APP_NAME}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3132517012-1571311091-3263739450-2968124769-4061529133-2106415361-233808003";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{DE6BBB72-522B-48F2-AEB6-5EFA6F0744C5}";"@{Microsoft.ZuneVideo_10.19071.19011.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}";"@{Microsoft.ZuneVideo_10.19071.19011.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_DESCRIPTION}";"@{Microsoft.ZuneVideo_10.19071.19011.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2967553933-3217682302-2494645345-2077017737-3805576244-585965800-1797614741";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{616B0B0B-D4C9-4F6A-8499-3465DE02D507}";"Skype";"Skype";"Skype";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2246530975-808720366-1776470054-230329187-4153223113-3550430174-4193313734";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{36280563-3076-40FA-824E-88A777422198}";"@{Microsoft.Win32WebViewHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}";"@{Microsoft.Win32WebViewHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/Description}";"@{Microsoft.Win32WebViewHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}";"True";"Any";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1310292540-1029022339-4008023048-2190398717-53961996-4257829345-603366646";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{4D0AC406-79B9-450B-8DD6-31943AA3CE8E}";"@{Microsoft.Windows.SecHealthUI_10.0.19041.1865_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}";"@{Microsoft.Windows.SecHealthUI_10.0.19041.1865_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/ProductDescription}";"@{Microsoft.Windows.SecHealthUI_10.0.19041.1865_neutral__cw5n1h2txyewy?ms-resource://Microsoft.Windows.SecHealthUI/resources/PackageDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2668987081-2569674137-3179742174-4270009011-3803107086-2981642713-3349210623";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{EA053ED7-D1D1-49CA-91FB-DF56AA63F38F}";"@{Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsStore/Resources/StoreTitle}";"@{Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsStore/Resources/StoreTitle}";"@{Microsoft.WindowsStore_11910.1002.5.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsStore/Resources/StoreTitle}";"True";"Any";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1609473798-1231923017-684268153-4268514328-882773646-2760585773-1760938157";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{8CD24ED1-01C5-4FD0-909C-024D743F9FB6}";"@{Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Windows.Photos/Resources/AppStoreName}";"@{Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Windows.Photos/Resources/AppStoreName}";"@{Microsoft.Windows.Photos_2019.19071.12548.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Windows.Photos/Resources/AppStoreName}";"True";"Any";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2226957697-3030467180-2301525-4248967783-2024719031-2325529081-2915787518";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{9308C7E2-D23E-462D-924C-75CEFB80FD1C}";"@{Microsoft.DesktopAppInstaller_1.0.30251.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}";"@{Microsoft.DesktopAppInstaller_1.0.30251.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}";"@{Microsoft.DesktopAppInstaller_1.0.30251.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.DesktopAppInstaller/Resources/appDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2473817148-3930944034-1235795307-187980641-3967865409-1804095407-1113801530";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{34B5F13A-8342-4285-B4EB-CB48B1C3F0B4}";"@{microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe?ms-resource://microsoft.windowscommunicationsapps/hxoutlookintl/AppManifest_OutlookDesktop_DisplayName}";"@{microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe?ms-resource://microsoft.windowscommunicationsapps/hxoutlookintl/AppManifest_OutlookDesktop_Description}";"@{microsoft.windowscommunicationsapps_16005.11629.20316.0_x64__8wekyb3d8bbwe?ms-resource://microsoft.windowscommunicationsapps/hxoutlookintl/AppManifest_OutlookDesktop_DisplayName}";"True";"Any";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2551677095-2355568638-4209445997-2436930744-3692183382-387691378-1866284433";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{4724F357-70A1-4880-8218-526EF364765D}";"Microsoft Edge";"Microsoft Edge";"Microsoft Edge";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{D16169B9-1985-43EC-A5BF-B9C745FCA709}";"@{Microsoft.Windows.Search_1.14.7.19041_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Search/resources/PackageDisplayName}";"@{Microsoft.Windows.Search_1.14.7.19041_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Search/resources/ProductDescription}";"@{Microsoft.Windows.Search_1.14.7.19041_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Search/resources/PackageDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-536077884-713174666-1066051701-3219990555-339840825-1966734348-1611281757";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{165CD802-BF65-4E24-BFAD-AF5706AC4031}";"Cortana";"Cortana";"Cortana";"True";"Any";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1880626798-2296700190-2192216202-2581987570-949377748-777141861-2889999867";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{494EE407-DE28-4BAF-B1E9-8E825A87EA02}";"@{Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.StartMenuExperienceHost/StartMenuExperienceHost/PkgDisplayName}";"@{Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.StartMenuExperienceHost/StartMenuExperienceHost/PkgDisplayName}";"@{Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.StartMenuExperienceHost/StartMenuExperienceHost/PkgDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-515815643-2845804217-1874292103-218650560-777617685-4287762684-137415000";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{DA3C132A-29F7-41FB-8FAD-2E1BFC8CAEB5}";"@{Microsoft.AAD.BrokerPlugin_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"@{Microsoft.AAD.BrokerPlugin_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"@{Microsoft.AAD.BrokerPlugin_1000.19041.1023.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{7A0CF1DC-92E6-4180-BEE5-7288189C5DD9}";"@{Microsoft.Windows.CloudExperienceHost_10.0.19041.1266_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"@{Microsoft.Windows.CloudExperienceHost_10.0.19041.1266_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"@{Microsoft.Windows.CloudExperienceHost_10.0.19041.1266_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1785629857-1194289673-762840836-1001";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{E7096989-69CD-4E9F-A133-B7A925AC310F}";"Windows Feature Experience Pack";"Windows Feature Experience Pack";"@{MicrosoftWindows.Client.Core_1000.22643.1000.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.Core/resources/ProductPkgDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-18";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1865096472-3228082684-3088735348-2044108251-975292724-3239066845-4226050315";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{5C99367A-7ABE-4032-8A27-12D39E4C7150}";"Windows Feature Experience Pack";"Windows Feature Experience Pack";"@{MicrosoftWindows.Client.CBS_1000.22674.1000.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.CBS/resources/ProductPkgDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-283421221-3183566570-1718213290-751554359-3541592344-2312209569-3374928651";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{09187F9A-4015-4D5F-A3FC-78853B94FD5C}";"Your account";"Your account";"@{Microsoft.Windows.CloudExperienceHost_10.0.22621.2361_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{A841C437-E8E9-47CA-96ED-95F129295A1E}";"Work or school account";"Work or school account";"@{Microsoft.AAD.BrokerPlugin_1000.19580.1000.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{DD68AFB2-90C5-4218-B7A8-AF69FF9139DE}";"Start";"Start";"@{Microsoft.Windows.StartMenuExperienceHost_10.0.22621.2215_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.StartMenuExperienceHost/StartMenuExperienceHost/PkgDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-515815643-2845804217-1874292103-218650560-777617685-4287762684-137415000";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{3DB8E79F-0620-422D-81C9-1B02F6534159}";"Windows Media Player";"Windows Media Player";"@{Microsoft.ZuneMusic_11.2309.6.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneMusic/Resources/AppStoreName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3132517012-1571311091-3263739450-2968124769-4061529133-2106415361-233808003";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{26EEAC7B-9CDC-4BAB-B485-95CEC2167F55}";"Windows Security";"Windows Security";"@{Microsoft.SecHealthUI_1000.25873.9001.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.SecHealthUI/resources/PackageDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2743877165-1931364543-2468930561-3765762410-1162139025-1178895811-1086226821";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"DfsMgmt-In-TCP";"DFS Management (TCP-In)";"Inbound rule for DFS Management to allow the DFS Management service to be remotely managed via DCOM.";"@FirewallAPI.dll,-37802";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPC";"Any";"Any";"Any";"%SystemRoot%\system32\dfsfrsHost.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"DfSMgmt-DCOM-In-TCP";"DFS Management (DCOM-In)";"Inbound rule for DFS Management to allow remote DCOM activation via the RPCSS service.";"@FirewallAPI.dll,-37802";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"135";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"RPCSS";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"DfsMgmt-SMB-In-TCP";"DFS Management (SMB-In)";"Inbound rule for DFS Management to allow Server Message Block transmission and reception via Named Pipes. [TCP 445].";"@FirewallAPI.dll,-37802";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"445";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"DfsMgmt-WMI-In-TCP";"DFS Management (WMI-In)";"Inbound rule for DFS Management to allow remote invocation of WMI.";"@FirewallAPI.dll,-37802";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPC";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"winmgmt";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{1D009547-1F72-494E-9059-5AC22A57DD0F}";"Windows Feature Experience Pack";"Windows Feature Experience Pack";"@{MicrosoftWindows.Client.Core_1000.22643.1000.0_x64__cw5n1h2txyewy?ms-resource://MicrosoftWindows.Client.Core/resources/ProductPkgDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-18";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1865096472-3228082684-3088735348-2044108251-975292724-3239066845-4226050315";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{D2374E72-C5AC-423A-8A4C-FAB4B0BC6108}";"Desktop App Web Viewer";"Desktop App Web Viewer";"@{Microsoft.Win32WebViewHost_10.0.22621.1_neutral_neutral_cw5n1h2txyewy?ms-resource://Windows.Win32WebViewHost/resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1310292540-1029022339-4008023048-2190398717-53961996-4257829345-603366646";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{6F54CD10-57AA-4734-B38B-B3F0025F6816}";"Movies & TV";"Movies & TV";"@{Microsoft.ZuneVideo_10.22091.10051.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.ZuneVideo/resources/IDS_MANIFEST_VIDEO_APP_NAME}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2967553933-3217682302-2494645345-2077017737-3805576244-585965800-1797614741";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{29DC315A-353B-4877-89B0-A90E6BA70233}";"Windows Clock";"Windows Clock";"@{Microsoft.WindowsAlarms_11.2306.23.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.WindowsAlarms/Resources/AppStoreName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1288279408-4010470124-2163985056-447644096-1946037256-752919663-3751275627";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{1EF17A3D-8829-43F6-A11C-C0A84CB5B84D}";"Microsoft To Do";"Microsoft To Do";"@{Microsoft.Todos_0.108.62932.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.Todos/Resources/app_name_ms_todo}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2537927067-2140208811-1083047336-3825492100-1188134376-3459723148-3131426163";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{C41167AE-F1C3-4EBB-8F46-8B65228D6536}";"Solitaire & Casual Games";"Solitaire & Casual Games";"Solitaire & Casual Games";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1985198343-3186790915-4047221937-1969271670-3792558349-1325541827-400269725";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{0CA9FFD1-01E2-48F2-B9A3-F3CA8B71FB0D}";"Microsoft Sticky Notes";"Microsoft Sticky Notes";"@{Microsoft.MicrosoftStickyNotes_6.0.1.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.MicrosoftStickyNotes/Resources/StickyNotesStoreAppName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-3539788797-2700867667-1432428195-1581642-2885308443-3834444517-2495346167";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"HNS Container Networking - ICS DNS (TCP-In) - C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 - 0";"HNS Container Networking - ICS DNS (TCP-In) - C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 - 0";"HNS Container Networking - ICS DNS (TCP-In) - C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 - 0";;"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"53";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"sharedaccess";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"HNS Container Networking - DNS (UDP-In) - C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 - 0";"HNS Container Networking - DNS (UDP-In) - C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 - 0";"HNS Container Networking - DNS (UDP-In) - C08CB7B8-9B3C-408E-8E30-5E16A3AEB445 - 0";;"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"53";"Any";"Any";"Any";"Any";;"Any";"vEthernet (Default Switch)";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{5CB31AA3-E0B5-4C14-AEE5-31CD746FF75C}";"MSN Weather";"MSN Weather";"@{Microsoft.BingWeather_4.53.52331.0_x64__8wekyb3d8bbwe?ms-resource://Microsoft.BingWeather/Resources/ApplicationTitleWithBranding}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-237917259-4247974491-1376678038-1112";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2040986369-264322980-3882385089-1970153872-3662121739-3363227934-2464603330";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
